x, y, class 
0.7983802181009314,-0.8270560762467667,2
0.837257422565612,0.49099867791522267,2
-0.11196715359133669,0.7888306045769422,3
0.8623498499484732,-0.3312463224274331,1
-0.8070655394792929,0.8474220177239491,3
-0.23737108418777297,0.6640787796766596,1
0.516442981201308,-0.5150828978047071,2
-0.2965747909341785,0.9346223839672143,3
0.20732400162985987,-0.8961456606178926,3
-0.986861572584057,-0.2160757342952795,3
-0.9616533261632403,-0.45406988513517654,3
-0.07406998935257003,-0.6566939737244899,3
-0.6271794548539906,-0.9342303448672826,3
0.18200517832352614,-0.9502930368055036,3
-0.4148277838897043,-0.922455602580248,2
-0.9830088673126607,-0.3620719535722414,3
0.1025366560334049,0.5886991972925717,1
0.13234005781528224,-0.6033273023623469,2
-0.7571338267832746,-0.014917169811702324,3
-0.25571242041090225,0.09555640305079871,3
0.3785668744655468,-0.27986702836925703,1
0.6560803696711812,0.34594023328552725,2
2.22295843576914E-4,0.5258838704025646,3
0.7896510621367248,-0.927167542331923,3
-0.7510677900961749,0.4803308046686334,3
-0.8064719240518616,0.16806726091738589,3
-0.7779287970878521,0.4663687502638445,3
-0.8402704448008091,-0.5906488502381342,2
0.3504487925435218,0.4120644382370233,2
0.6006684616197691,0.5226442617491227,1
0.5614947802894268,-0.056516101105414274,3
0.1002185723395026,-0.2577227776888711,3
0.15232459003771215,-0.5668655179455828,2
-0.4314379125859946,-0.8931740903531116,2
-0.06647925897245188,0.569346611610744,1
0.4969349901787057,-0.806366336178052,2
0.4228505279716419,0.061956664564176034,2
-0.9058124460757921,-0.7891982782919267,3
0.025175401291692046,-0.592590821911197,3
0.7888634474181351,-0.03816951803104596,3
-0.5027037045543734,0.779809183208567,1
-0.7744396627480161,-0.8446272916063959,2
-0.3387585093889436,0.34329376107967247,3
-0.20176831914245374,0.9017997156677473,3
0.6604370000595223,-0.10873789978810744,1
-0.11701846331482613,0.27079040207820504,3
0.6441635621938708,0.6485925077959427,1
0.9531988543794068,0.574818144568914,3
0.4668363367919821,0.49830781871255825,2
0.13599396568971245,-0.27042354317983386,1
0.1219462653200869,-0.30668420682462916,1
-0.3460272064635024,0.6088728669853796,1
0.37560021318101433,0.4681449209451416,2
0.8173514390557766,0.08267024270900092,3
0.39633864313072564,-0.11263063640477178,1
0.46406651916391906,-0.3271941013755899,1
-0.3560005234060255,-0.6492744934486028,2
-0.8052865227464776,0.06021114448276421,3
-0.8194134600559664,0.779600549552526,1
0.9083496709080932,-0.18765018828805968,3
0.9442486967727848,0.4307248955305696,3
-0.6493249779575727,-0.08173926219753236,1
-0.955778754607288,-0.3366460546127059,3
-0.8231712510178917,0.2772210879046666,3
-0.9213261496446117,0.5447948822570883,1
0.38181283522965104,-0.5807036021345242,2
-0.95332652974584,0.2762621635749509,3
-0.44712155091939687,-0.9175525279433654,2
-0.504802341178711,-0.9411058474817671,2
-0.1876215208363483,-0.134948019046649,3
0.947848456602197,-0.6811117081934166,3
0.2947239252700462,0.6465861001456281,1
-0.8222655375933356,0.12151598729620772,3
0.06365592104709705,0.45641810776251024,2
0.9851926245948859,0.18813963934472766,3
0.21135908559286065,0.4929386279981456,2
-0.7125005797951811,-0.028685936902148157,3
0.2577012518624302,0.7348994876312149,1
0.8467147952032918,0.0031533020486567143,3
-0.8193844383175275,0.5256061023653174,1
-0.01625587296544917,0.24969169096958144,3
-0.4234778747353336,-0.48719679737437005,1
-0.8622187747080385,-0.6905924753305424,2
-0.3909356905608983,0.7211504747606114,1
-0.49281631523530445,0.46231239279428116,3
-0.0017903573910786896,0.899890117849929,3
-0.0773487725268196,-0.8084668463737066,3
-0.7329930632051542,0.37048275127395924,3
-0.7809599893593118,0.8905550708535617,3
0.7669750640769806,-0.21914960406546746,1
0.16940569553017637,-0.5134885609609994,2
-0.15785698449774088,0.5836984722821144,1
0.4166300027156655,0.0991653774314003,2
0.9415716747277856,0.6317019965332284,3
-0.8340203341621606,0.1409946386495211,3
-0.6119174361140092,0.8277786348402731,1
0.5265542935268643,-0.440101002106831,1
0.7976539055319591,-0.10002154795596674,3
0.3347704211918694,0.5447047423994762,1
-0.5398568597582842,-0.7581762551281219,2
0.10419922842566676,0.672856004343507,1
0.46475613020382145,-0.2548353312621552,1
-0.07284751509490417,-0.15836629866841223,3
-0.9963367628849344,-0.6742946196529955,3
0.6519482951363624,0.6537958149132435,1
0.41899717558898875,-0.15719924308475686,1
0.35726737543543985,0.05774827775485858,3
-0.9509062062078362,-0.7468235364249012,3
0.5415567778218993,0.7321606933166032,1
0.7649028579030934,0.4612078772783943,2
0.694086144979847,0.9729978652169726,3
0.31160585221924175,-0.5820638284394664,2
-0.4403793788225363,0.6341408880971546,1
0.7046476150941705,-0.9313675347026946,3
0.7230858798749231,-0.40823349272676435,1
-0.5009364381325998,0.6480395318969701,1
-0.7638657038147691,0.9952567783556932,3
0.6225546929415899,-0.8312805254327535,2
-0.14398437442164358,-0.5147049556118322,2
0.11651398980496697,0.25590934611609506,3
-0.811941505449643,0.6031483931964141,1
0.2470560245789355,0.9128124849688035,3
-0.5186017956159905,-0.07071690633081107,1
-0.08362627886045537,0.5106014855153824,1
-0.7128452677188248,0.08716429072325194,3
-0.39116578017151915,-0.8915209803788697,2
0.7617531126514492,-0.4524978271024329,1
0.6202612152655249,-0.4152908458181943,1
0.7064025524397484,-0.14794266084851704,1
-0.4503024004438476,0.017427179539930115,3
-0.7425809415240303,0.33186858136435227,3
0.6600682085708054,-0.1899929616616074,1
-0.39044822184201267,-0.8022688537216422,2
-0.1340532325083903,0.844638687300723,3
-0.7347637809154415,0.11431306752693038,3
-0.8614663894539272,0.4699866564436588,3
-0.3857991926452893,-0.09339810390845171,1
-0.6990481447726629,0.5023560759256125,1
-0.8177962587479892,0.1935745362229151,3
0.7388143056869827,-0.04948425243105459,3
-0.9963565290818843,0.9784700177608268,3
-0.7673865277449117,0.45962275526415075,3
-0.8159365398383671,0.40089748549895443,3
-0.6337222627321277,-0.5224307109693731,2
0.3010471663051111,0.6503710809439482,1
-0.410093203778094,0.6352306284552303,1
0.1319562518292141,-0.640081108881243,2
-0.6470967354931356,-0.5377644701858653,2
0.6713426423907067,0.6709609302792556,1
-0.5786062914948069,-0.8036348607065338,2
0.6335629475784228,-0.5003709167882149,2
-0.12415849489613051,-0.37489044719447073,1
0.026364844987847746,-0.26978675591526113,3
-0.5863457263148015,-0.3802889905639879,1
-0.8738905539710804,0.3557431683365162,3
0.43598356421046125,-0.19932719644413321,1
-0.4603580741439586,-0.45587423326511245,1
-0.8358183880682615,0.8982342202939733,3
0.22246413475739946,-0.9246610962365629,3
0.04373452022209112,0.19036311278147267,3
-0.09442247746232191,-0.277386179208325,3
-0.08576400166576614,0.8259539347006501,3
-0.19405227934595093,0.9902010025609584,3
0.5347617965720581,-0.8512758344860103,2
-0.24701593728973759,-0.1351028722422838,1
0.3995822008333938,0.42032932483805774,2
-0.8981664098333237,-0.6110099284973098,2
-0.211447650499077,0.08097925692923935,3
0.14595151860174682,-0.7486682033440772,2
0.8085121332113154,0.08396681047148791,3
0.10531346788579699,0.33585183691880993,2
-0.8984034686332729,-0.6853453280700625,2
-0.6053919996426675,-0.5637338732319053,2
-0.17448283866615633,0.5762973138196001,1
-0.046861356351423744,0.6060260670463917,3
-0.9456765798534374,0.5709538256903333,3
0.6323085935247925,-0.33474584661447615,1
-0.9043559375354122,-0.2622241097896729,3
0.20651326311698726,0.44540555129806503,2
0.8106375052268526,0.709765079423869,1
0.20155266703589625,-0.01604615663900777,3
0.657765923637629,0.3956684644801942,2
-0.3841669603807836,0.1392834230896618,3
0.6012121445801357,-0.2252302975764453,1
0.14680652553390994,0.759888516037361,1
0.777220713171668,-0.06195921309975505,3
0.16877482057023951,-0.9381710570175195,3
0.860821195666436,-0.12260643957819495,3
-0.6184446885588866,-0.15418701009854674,1
0.7769890786829607,-0.5940155549910975,2
-0.9101133312298293,-0.12328501275648951,3
0.3555739534986637,0.5718598637267769,1
-0.2860135672379096,0.9599270644266573,3
-0.26027212827518387,0.32177580982781495,3
0.3603670696778014,0.60526152613537,1
0.6712569032385958,-0.47586026511197277,1
0.4362381975789549,0.292851688108551,2
-0.8807811490033117,-0.7819159303344165,3
0.3751491427558886,0.4347891625783189,2
-0.7646923110381252,0.38283872394614393,3
-0.8502612397765541,-0.6571902385166499,2
-0.08790454063477271,0.12640157322127132,3
0.8677350715081231,-0.6014439533213736,2
-0.5185413028009067,0.5459271035673396,1
0.2890326283629894,0.9139238755538455,3
0.47933846937858826,-0.6654266863006406,2
0.5910941132360423,0.8230117053525086,1
0.08693152889070088,-0.7640416773607936,3
-0.35369928190038324,0.5200653023141029,1
0.08137344657909273,-0.6638506397510795,3
0.31723593149638085,-0.6469543747280471,2
0.3351832773545267,-0.7096981330485188,2
0.2998343696468946,-0.18326013763212257,1
-0.22263751505264828,-0.014888965404046495,3
-0.5631660352301586,0.26879472900895407,3
0.28855010529552283,0.9296877072033416,3
0.761435864671854,-0.7892733424515326,2
0.6552590892724495,0.965194158341264,3
0.6695807695044023,-0.5992957920213404,2
0.2244231138836823,0.9857360008686173,3
0.20093974222858635,-0.6803868113396438,2
0.4363036173096979,0.4195978826174176,2
0.13803023078978227,0.47123482387295,2
-0.14602974857329354,0.39621905771651766,3
-0.6717514068160746,-0.9442993595224847,3
-0.2078240564507403,-0.9641123117781671,3
-0.10360980056695057,-0.8786446066782574,3
-0.8903304821239133,0.8015873087311838,3
-0.8560286684396097,0.598656346893772,1
-0.5305475248921703,0.3117621085675717,3
-0.528900293502883,0.12747168574105894,3
0.2576385680667401,-0.45587148650465403,1
-0.5024093858401115,0.408337068404222,3
-0.3401068983539275,0.9870993318009353,3
-0.6934003765735657,-0.4974472940017556,1
0.36798385127778044,0.09643873818232485,2
-0.4728750509160471,-0.020145330615572332,3
0.24921134681988133,0.4255096426164955,2
0.8021208306188776,0.26393710576255436,2
0.10684667228098799,0.021834715696223084,3
-0.9544481625395644,0.39448846563817397,3
0.28056577289478124,-0.8637414017372536,2
-0.4041817298045933,-0.2471100707094367,1
-0.33222160460187156,0.33548342325228364,3
-0.6009353529955062,-0.6349835005887756,2
0.7189921257303222,-0.958264032029926,3
0.9383191509898794,-0.3627958220133478,3
0.250956975979153,-0.687726061505429,2
-0.28669701012278814,0.11664886500074356,3
0.24896741313391457,0.12371605202659874,3
0.9104314882330882,0.06016841586879207,3
-0.01650088033885666,-0.9115510965048026,3
0.6525892831724154,-0.43105510918023304,1
-0.51340530792788,0.07663380513545182,3
0.007990003369054755,0.82302725547811,3
0.034761477470219626,0.7482661085749951,3
0.7203907555663764,-0.19074472305871848,1
0.31749886820488693,-0.890682616907243,2
